Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"br.com.meyer.repository.DeviceRepository.saveDeviceReading",,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepository.showReport",,,,,,,,,,,,,,,,,,,,,,,,,4,42,6,36,6,33,0,15,2,0,9,12,6,6,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Method,"br.com.meyer.repository.DeviceRepository.showReport.(for_loop_8).(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepository.updateContractDevices",,,,,,,,,,,,,,,,,,,,,,,,,6,34,8,26,6,23,0,17,2,0,8,11,6,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepository.updateDeviceHistoryVersion",,,,,,,,,,,,,,,,,,,,,,,,,11,5,1,4,2,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepository.updateLastReverted",,,,,,,,,,,,,,,,,,,,,,,,,3,8,1,7,1,5,0,5,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.repository.DeviceRepositoryExternalTest",1,1,1,1,6,0,5,0,1,5,0,,0,0,,,2,2,2,15,0,0,0,2,,31,9,19,11,8,3,,,,9,12,7,5,,,,,,1,1,1,1,,1,0,,75,0.16,2,2,2,2
Public Method,"br.com.meyer.repository.DeviceRepositoryExternalTest.setup",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryExternalTest.shouldGroupByClient",,,,,,,,,,,,,,,,,,,,,,,,,3,8,1,7,3,5,0,4,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.repository.DeviceRepositoryTest",1,1,1,1,10,2,8,0,1,52,0,,0,0,,,37,4,37,50,0,0,0,37,,473,123,345,151,227,5,,,,167,205,91,114,,,,,,1,1,1,1,,1,0,,64,0.01,37,37,37,37
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.listDeviceReadign",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.listDevicesByContractNumber",,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,5,3,3,0,4,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldAlterDeviceStatus",,,,,,,,,,,,,,,,,,,,,,,,,13,24,7,16,2,14,1,20,1,0,10,11,2,9,1,1,1,1,0,,,,,0,,0,0,,0.06,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldAttachContractToDevice",,,,,,,,,,,,,,,,,,,,,,,,,6,15,4,11,4,9,0,15,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldAttachContractToSingleDeviceByClient",,,,,,,,,,,,,,,,,,,,,,,,,6,8,2,6,4,3,0,6,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldAttachNewContractToDevice",,,,,,,,,,,,,,,,,,,,,,,,,5,9,3,6,3,4,0,6,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldCreateDevice",,,,,,,,,,,,,,,,,,,,,,,,,8,22,3,19,5,17,0,17,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldDoDeviceReading",,,,,,,,,,,,,,,,,,,,,,,,,10,27,8,19,8,17,0,8,1,0,14,15,5,10,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldEditDevice",,,,,,,,,,,,,,,,,,,,,,,,,8,12,2,10,3,8,0,12,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldFillInReading",,,,,,,,,,,,,,,,,,,,,,,,,8,19,4,15,6,13,0,14,1,0,10,11,4,7,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldIncreaseDeviceMultipleVersion",,,,,,,,,,,,,,,,,,,,,,,,,15,33,6,27,6,24,0,14,1,0,16,17,4,13,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldIncreaseDeviceVersion",,,,,,,,,,,,,,,,,,,,,,,,,10,22,6,16,5,13,0,11,1,0,7,8,3,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListDeviceByAdvancedSearch",,,,,,,,,,,,,,,,,,,,,,,,,3,11,3,8,3,6,0,6,1,0,6,7,3,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListDeviceReadings",,,,,,,,,,,,,,,,,,,,,,,,,5,13,3,10,3,8,0,7,1,0,7,8,2,6,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListDeviceVersions",,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,5,3,3,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListDevices",,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListDevicesByModel",,,,,,,,,,,,,,,,,,,,,,,,,4,8,2,6,4,4,0,6,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListDevicesByParameter",,,,,,,,,,,,,,,,,,,,,,,,,3,16,4,12,2,10,0,4,1,0,10,11,2,9,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListDevicesByStatus",,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListDevicesByText",,,,,,,,,,,,,,,,,,,,,,,,,5,11,2,9,3,6,0,4,1,0,6,7,2,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListDevicesNoAuth",,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldListNumberOfDevicesByStatus",,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,6,2,4,0,7,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldMergeDeviceCounters",,,,,,,,,,,,,,,,,,,,,,,,,5,9,1,8,3,6,0,8,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldMergeDevices",,,,,,,,,,,,,,,,,,,,,,,,,5,8,2,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldNotdAlterDeviceStatus",,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,4,1,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldRemoveDeviceReadingChangingStatus",,,,,,,,,,,,,,,,,,,,,,,,,6,7,1,6,3,4,0,6,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldReserveDeviceToClient",,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,6,3,4,0,5,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldRetrieveDevice",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldRetrieveDeviceBySerial",,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,5,3,2,0,4,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldRetrieveSimilarDevicesByTerm",,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldRetrieveUsedDevices",,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,7,3,5,1,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldRevertDeviceHistory",,,,,,,,,,,,,,,,,,,,,,,,,4,9,2,7,2,5,0,5,1,0,5,6,2,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldThrowContractDontHaveModelException",,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,7,2,5,0,9,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldThrowDeviceMergeException",,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldThrowDeviceNotFound",,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldThrowDeviceRepeatedException",,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.DeviceRepositoryTest.shouldThrowUserPermissionException",,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,5,2,3,0,4,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.repository.ModelRepository",1,1,1,1,9,1,8,0,1,19,0,,0,0,,,14,0,14,26,0,0,0,14,,172,46,114,34,75,12,,,,47,75,33,42,,,,,,4,4,5,1,,0,3,,0,0.11,23,23,24,14
Public Method,"br.com.meyer.repository.ModelRepository.byId",,,,,,,,,,,,,,,,,,,,,,,,,14,8,1,7,2,4,0,6,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.byModelName",,,,,,,,,,,,,,,,,,,,,,,,,9,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.createModel",,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,8,1,5,0,4,2,0,3,5,1,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.deleteModel",,,,,,,,,,,,,,,,,,,,,,,,,2,10,2,8,2,5,0,7,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.editModel",,,,,,,,,,,,,,,,,,,,,,,,,2,9,2,7,1,5,0,11,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.listAllModels",,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,6,3,4,0,8,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.listManufacturers",,,,,,,,,,,,,,,,,,,,,,,,,2,21,5,16,5,11,0,12,4,1,5,10,5,5,4,4,5,1,0,,,,,0,,3,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.listModelSizes",,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,7,2,4,0,4,2,0,3,6,3,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.listModelTypes",,,,,,,,,,,,,,,,,,,,,,,,,1,9,2,7,2,4,0,4,2,0,3,6,3,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.listModelsByAutocomplete",,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,8,3,6,0,9,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.listModelsByManufacturer",,,,,,,,,,,,,,,,,,,,,,,,,3,12,3,9,4,7,0,10,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.listModelsLimitedByCounterType",,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,10,4,8,0,11,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.mergeModels",,,,,,,,,,,,,,,,,,,,,,,,,3,12,4,8,1,6,0,8,1,0,5,6,1,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepository.setCounters",,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,7,1,4,0,4,2,0,2,5,2,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Class,"br.com.meyer.repository.ModelRepositoryTest",1,1,1,1,6,1,4,0,1,23,0,,0,0,,,15,2,15,28,0,0,0,15,,128,35,90,51,43,3,,,,38,54,32,22,,,,,,1,1,1,1,,1,0,,36,0.03,15,15,15,15
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldCreateModel",,,,,,,,,,,,,,,,,,,,,,,,,5,8,2,6,3,4,0,8,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldDeleteModel",,,,,,,,,,,,,,,,,,,,,,,,,5,14,4,10,3,8,0,10,1,0,6,7,2,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Method,"br.com.meyer.repository.ModelRepositoryTest.shouldDeleteModel.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,2,0,3,1,0,1,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldEditModel",,,,,,,,,,,,,,,,,,,,,,,,,6,11,3,8,5,6,0,14,1,0,5,6,4,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldListDevicesByModel",,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldListManufacturers",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldListModelSizes",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldListModelTypes",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldListModelsByManufacturer",,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,5,3,3,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldListModelsLimitedByCounterType",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldListModelsWithAutoComplete",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldMergeModel",,,,,,,,,,,,,,,,,,,,,,,,,4,7,2,5,2,3,0,5,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldNotDeleteModel",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,1,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldRetrieveModelByName",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,5,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldThrowModelMergeException",,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.ModelRepositoryTest.shouldThrowModelRepeatedException",,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"br.com.meyer.repository.UserRepository",1,1,1,1,8,1,6,0,1,18,0,,0,0,,,14,0,14,26,0,0,0,14,,140,38,99,33,62,3,,,,43,65,31,34,,,,,,3,3,4,3,,0,2,,0,0.03,20,20,21,16
Public Method,"br.com.meyer.repository.UserRepository.byEmail",,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.byId",,,,,,,,,,,,,,,,,,,,,,,,,24,6,1,5,2,3,0,6,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.byName",,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.checkPassword",,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,4,2,2,0,7,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.createUser",,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,9,1,6,0,6,2,0,4,6,1,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.doAuth",,,,,,,,,,,,,,,,,,,,,,,,,121,17,2,15,2,10,0,14,3,0,6,9,2,7,3,3,4,3,3,,,,,3,,2,3,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.editUser",,,,,,,,,,,,,,,,,,,,,,,,,4,7,2,5,1,3,0,5,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.listPermissions",,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,7,2,4,0,4,2,0,3,6,3,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.listSellerDevices",,,,,,,,,,,,,,,,,,,,,,,,,3,10,1,9,3,7,0,10,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.listUsers",,,,,,,,,,,,,,,,,,,,,,,,,1,8,3,5,3,3,0,8,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.listUsersByGroup",,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,5,3,3,0,8,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.listUsersByStatus",,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,5,3,3,0,8,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.retrieveSellersByName",,,,,,,,,,,,,,,,,,,,,,,,,2,10,2,8,4,6,0,9,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepository.updatePassword",,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,12,2,8,0,10,2,0,5,7,2,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Class,"br.com.meyer.repository.UserRepositoryTest",1,1,1,1,8,2,6,0,1,33,0,,0,0,,,19,2,19,32,0,0,0,19,,213,66,144,77,82,3,,,,80,104,59,45,,,,,,2,2,2,1,,1,1,,44,0.02,21,21,21,19
Public Method,"br.com.meyer.repository.UserRepositoryTest.aeaeaea",,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,13,2,10,0,4,2,0,9,12,3,9,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldApproveContract",,,,,,,,,,,,,,,,,,,,,,,,,5,16,5,11,5,8,0,14,2,0,7,10,6,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldCheckPassword",,,,,,,,,,,,,,,,,,,,,,,,,3,8,2,6,3,4,0,3,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldCreateUser",,,,,,,,,,,,,,,,,,,,,,,,,5,13,6,7,4,5,0,10,1,0,5,6,4,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldDoAuth",,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldEditUser",,,,,,,,,,,,,,,,,,,,,,,,,4,13,4,9,5,7,0,9,1,0,7,8,5,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldListAllPermissions",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldListSellersDevices",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldListUsers",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldListUsersByGroup",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldListUsersByStatus",,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,5,2,3,0,5,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldNotCreateUserRepeated",,,,,,,,,,,,,,,,,,,,,,,,,5,13,5,8,4,6,0,5,1,0,6,7,4,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldNotCreateUserWithShortPassword",,,,,,,,,,,,,,,,,,,,,,,,,6,13,5,8,4,6,0,8,1,0,6,7,4,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldRemoveUser",,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,2,2,0,5,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldRetrieveSellersByName",,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Method,"br.com.meyer.repository.UserRepositoryTest.shouldThrowInvalidAuthenticationException",,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,5,2,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
